num_date_time,answer
51 2020-08-29 12,2954
51 2020-08-29 13,2933
51 2020-08-29 14,2934
51 2020-08-29 15,3251
51 2020-08-29 16,3462
51 2020-08-29 17,3344
51 2020-08-29 18,3464
51 2020-08-29 19,3618
51 2020-08-29 20,3779
51 2020-08-29 21,3813
51 2020-08-29 22,3672
51 2020-08-29 23,3363
51 2020-08-30 00,3085
51 2020-08-30 01,2911
51 2020-08-30 02,2778
51 2020-08-30 03,2728
51 2020-08-30 04,2891
51 2020-08-30 05,3332
51 2020-08-30 06,4170
51 2020-08-30 07,6378
51 2020-08-30 08,6428
51 2020-08-30 09,6383
51 2020-08-30 10,6282
51 2020-08-30 11,5695
51 2020-08-30 12,5112
51 2020-08-30 13,4630
51 2020-08-30 14,4229
51 2020-08-30 15,4043
51 2020-08-30 16,3742
51 2020-08-30 17,3768
51 2020-08-30 18,3883
51 2020-08-30 19,4150
51 2020-08-30 20,4143
51 2020-08-30 21,3931
51 2020-08-30 22,3654
51 2020-08-30 23,3506
51 2020-08-31 00,3304
51 2020-08-31 01,3138
51 2020-08-31 02,2947
51 2020-08-31 03,2868
51 2020-08-31 04,2905
51 2020-08-31 05,3053
51 2020-08-31 06,3477
51 2020-08-31 07,5862
51 2020-08-31 08,4447
51 2020-08-31 09,3491
51 2020-08-31 10,3221
51 2020-08-31 11,3219
51 2020-08-31 12,3517
51 2020-08-31 13,3761
51 2020-08-31 14,3985
51 2020-08-31 15,4085
51 2020-08-31 16,4153
51 2020-08-31 17,4194
51 2020-08-31 18,4197
51 2020-08-31 19,4102
51 2020-08-31 20,3848
51 2020-08-31 21,3646
51 2020-08-31 22,3556
51 2020-08-31 23,3508
52 2020-08-25 00,5622
52 2020-08-25 01,5113
52 2020-08-25 02,4814
52 2020-08-25 03,4553
52 2020-08-25 04,4233
52 2020-08-25 05,4026
52 2020-08-25 06,3987
52 2020-08-25 07,4063
52 2020-08-25 08,4061
52 2020-08-25 09,4060
52 2020-08-25 10,4069
52 2020-08-25 11,4085
52 2020-08-25 12,4118
52 2020-08-25 13,4269
52 2020-08-25 14,4764
52 2020-08-25 15,4960
52 2020-08-25 16,5060
52 2020-08-25 17,4981
52 2020-08-25 18,4959
52 2020-08-25 19,4958
52 2020-08-25 20,4957
52 2020-08-25 21,4960
52 2020-08-25 22,4972
52 2020-08-25 23,4962
52 2020-08-26 00,4961
52 2020-08-26 01,4944
52 2020-08-26 02,4821
52 2020-08-26 03,4547
52 2020-08-26 04,4186
52 2020-08-26 05,3734
52 2020-08-26 06,3664
52 2020-08-26 07,4068
52 2020-08-26 08,4069
52 2020-08-26 09,4072
52 2020-08-26 10,4078
52 2020-08-26 11,4091
52 2020-08-26 12,4117
52 2020-08-26 13,4297
52 2020-08-26 14,4907
52 2020-08-26 15,5163
52 2020-08-26 16,5182
52 2020-08-26 17,5044
52 2020-08-26 18,4996
52 2020-08-26 19,4990
52 2020-08-26 20,4982
52 2020-08-26 21,4973
52 2020-08-26 22,4968
52 2020-08-26 23,4968
52 2020-08-27 00,4965
52 2020-08-27 01,4978
52 2020-08-27 02,4974
52 2020-08-27 03,4810
52 2020-08-27 04,4388
52 2020-08-27 05,3842
52 2020-08-27 06,3680
52 2020-08-27 07,4066
52 2020-08-27 08,4062
52 2020-08-27 09,4055
52 2020-08-27 10,4045
52 2020-08-27 11,4043
52 2020-08-27 12,4041
52 2020-08-27 13,4044
52 2020-08-27 14,4176
52 2020-08-27 15,4496
52 2020-08-27 16,4865
52 2020-08-27 17,4965
52 2020-08-27 18,4996
52 2020-08-27 19,4997
52 2020-08-27 20,4996
52 2020-08-27 21,4985
52 2020-08-27 22,4923
52 2020-08-27 23,4681
52 2020-08-28 00,4307
52 2020-08-28 01,4065
52 2020-08-28 02,3997
52 2020-08-28 03,3926
52 2020-08-28 04,3662
52 2020-08-28 05,3569
52 2020-08-28 06,3766
52 2020-08-28 07,4047
52 2020-08-28 08,4042
52 2020-08-28 09,4037
52 2020-08-28 10,4034
52 2020-08-28 11,4032
52 2020-08-28 12,4036
52 2020-08-28 13,4046
52 2020-08-28 14,4155
52 2020-08-28 15,4332
52 2020-08-28 16,4380
52 2020-08-28 17,4432
52 2020-08-28 18,4455
52 2020-08-28 19,4503
52 2020-08-28 20,4708
52 2020-08-28 21,4865
52 2020-08-28 22,4987
52 2020-08-28 23,5010
52 2020-08-29 00,4994
52 2020-08-29 01,4767
52 2020-08-29 02,4400
52 2020-08-29 03,4038
52 2020-08-29 04,3692
52 2020-08-29 05,3600
52 2020-08-29 06,3801
52 2020-08-29 07,4052
52 2020-08-29 08,4049
52 2020-08-29 09,4045
52 2020-08-29 10,4041
52 2020-08-29 11,4036
52 2020-08-29 12,4032
52 2020-08-29 13,4045
52 2020-08-29 14,4367
52 2020-08-29 15,5108
52 2020-08-29 16,5170
52 2020-08-29 17,5117
52 2020-08-29 18,5034
52 2020-08-29 19,5019
52 2020-08-29 20,5011
52 2020-08-29 21,5007
52 2020-08-29 22,4977
52 2020-08-29 23,4841
52 2020-08-30 00,4533
52 2020-08-30 01,4148
52 2020-08-30 02,4190
52 2020-08-30 03,4429
52 2020-08-30 04,4815
52 2020-08-30 05,5123
52 2020-08-30 06,5203
52 2020-08-30 07,5267
52 2020-08-30 08,5331
52 2020-08-30 09,5156
52 2020-08-30 10,5035
52 2020-08-30 11,4995
52 2020-08-30 12,4968
52 2020-08-30 13,5055
52 2020-08-30 14,5195
52 2020-08-30 15,5408
52 2020-08-30 16,5496
52 2020-08-30 17,5329
52 2020-08-30 18,5086
52 2020-08-30 19,4990
52 2020-08-30 20,5012
52 2020-08-30 21,5007
52 2020-08-30 22,4925
52 2020-08-30 23,4701
52 2020-08-31 00,4291
52 2020-08-31 01,4027
52 2020-08-31 02,3988
52 2020-08-31 03,3921
52 2020-08-31 04,3734
52 2020-08-31 05,3662
52 2020-08-31 06,3819
52 2020-08-31 07,4023
52 2020-08-31 08,4025
52 2020-08-31 09,4026
52 2020-08-31 10,4026
52 2020-08-31 11,4027
52 2020-08-31 12,4037
52 2020-08-31 13,4204
52 2020-08-31 14,4311
52 2020-08-31 15,4241
52 2020-08-31 16,4111
52 2020-08-31 17,4034
52 2020-08-31 18,4035
52 2020-08-31 19,4099
52 2020-08-31 20,4239
52 2020-08-31 21,4302
52 2020-08-31 22,4156
52 2020-08-31 23,4130
53 2020-08-25 00,6816
53 2020-08-25 01,6114
53 2020-08-25 02,5614
53 2020-08-25 03,5236
53 2020-08-25 04,4961
53 2020-08-25 05,4788
53 2020-08-25 06,4712
53 2020-08-25 07,4743
53 2020-08-25 08,4798
53 2020-08-25 09,4881
53 2020-08-25 10,4980
53 2020-08-25 11,5110
53 2020-08-25 12,5296
53 2020-08-25 13,5423
53 2020-08-25 14,5526
53 2020-08-25 15,5585
53 2020-08-25 16,5582
53 2020-08-25 17,5569
53 2020-08-25 18,5573
53 2020-08-25 19,5584
53 2020-08-25 20,5551
53 2020-08-25 21,5513
53 2020-08-25 22,5476
53 2020-08-25 23,5435
53 2020-08-26 00,5240
53 2020-08-26 01,5077
53 2020-08-26 02,4989
53 2020-08-26 03,4928
53 2020-08-26 04,4880
53 2020-08-26 05,4840
53 2020-08-26 06,4788
53 2020-08-26 07,4811
53 2020-08-26 08,4877
53 2020-08-26 09,4942
53 2020-08-26 10,5006
53 2020-08-26 11,5077
53 2020-08-26 12,5158
53 2020-08-26 13,5221
53 2020-08-26 14,5269
53 2020-08-26 15,5306
53 2020-08-26 16,5325
53 2020-08-26 17,5339
53 2020-08-26 18,5352
53 2020-08-26 19,5373
53 2020-08-26 20,5399
53 2020-08-26 21,5429
53 2020-08-26 22,5420
53 2020-08-26 23,5379
53 2020-08-27 00,5205
53 2020-08-27 01,5074
53 2020-08-27 02,5005
53 2020-08-27 03,4958
53 2020-08-27 04,4928
53 2020-08-27 05,4912
53 2020-08-27 06,4901
53 2020-08-27 07,4891
53 2020-08-27 08,4947
53 2020-08-27 09,5000
53 2020-08-27 10,5051
53 2020-08-27 11,5099
53 2020-08-27 12,5152
53 2020-08-27 13,5204
53 2020-08-27 14,5249
53 2020-08-27 15,5288
53 2020-08-27 16,5326
53 2020-08-27 17,5368
53 2020-08-27 18,5415
53 2020-08-27 19,5445
53 2020-08-27 20,5460
53 2020-08-27 21,5465
53 2020-08-27 22,5464
53 2020-08-27 23,5453
53 2020-08-28 00,5262
53 2020-08-28 01,5101
53 2020-08-28 02,5014
53 2020-08-28 03,4950
53 2020-08-28 04,4900
53 2020-08-28 05,4850
53 2020-08-28 06,4778
53 2020-08-28 07,4802
53 2020-08-28 08,4870
53 2020-08-28 09,4941
53 2020-08-28 10,5010
53 2020-08-28 11,5079
53 2020-08-28 12,5165
53 2020-08-28 13,5274
53 2020-08-28 14,5389
53 2020-08-28 15,5506
53 2020-08-28 16,5542
53 2020-08-28 17,5536
53 2020-08-28 18,5514
53 2020-08-28 19,5469
53 2020-08-28 20,5435
53 2020-08-28 21,5406
53 2020-08-28 22,5395
53 2020-08-28 23,5375
53 2020-08-29 00,5256
53 2020-08-29 01,5089
53 2020-08-29 02,5014
53 2020-08-29 03,4974
53 2020-08-29 04,4957
53 2020-08-29 05,4945
53 2020-08-29 06,4934
53 2020-08-29 07,4958
53 2020-08-29 08,4941
53 2020-08-29 09,4934
53 2020-08-29 10,4938
53 2020-08-29 11,4984
53 2020-08-29 12,5054
53 2020-08-29 13,5113
53 2020-08-29 14,5182
53 2020-08-29 15,5250
53 2020-08-29 16,5237
53 2020-08-29 17,5172
53 2020-08-29 18,5086
53 2020-08-29 19,5033
53 2020-08-29 20,5034
53 2020-08-29 21,5077
53 2020-08-29 22,5128
53 2020-08-29 23,5161
53 2020-08-30 00,4995
53 2020-08-30 01,4946
53 2020-08-30 02,4945
53 2020-08-30 03,4945
53 2020-08-30 04,4942
53 2020-08-30 05,4935
53 2020-08-30 06,4926
53 2020-08-30 07,4915
53 2020-08-30 08,4912
53 2020-08-30 09,4911
53 2020-08-30 10,4920
53 2020-08-30 11,4961
53 2020-08-30 12,5026
53 2020-08-30 13,5075
53 2020-08-30 14,5124
53 2020-08-30 15,5169
53 2020-08-30 16,5181
53 2020-08-30 17,5159
53 2020-08-30 18,5116
53 2020-08-30 19,5091
53 2020-08-30 20,5085
53 2020-08-30 21,5093
53 2020-08-30 22,5114
53 2020-08-30 23,5143
53 2020-08-31 00,5003
53 2020-08-31 01,4953
53 2020-08-31 02,4929
53 2020-08-31 03,4917
53 2020-08-31 04,4910
53 2020-08-31 05,4904
53 2020-08-31 06,4892
53 2020-08-31 07,4873
53 2020-08-31 08,4883
53 2020-08-31 09,4898
53 2020-08-31 10,4927
53 2020-08-31 11,4981
53 2020-08-31 12,5041
53 2020-08-31 13,5095
53 2020-08-31 14,5148
53 2020-08-31 15,5196
53 2020-08-31 16,5208
53 2020-08-31 17,5208
53 2020-08-31 18,5202
53 2020-08-31 19,5192
53 2020-08-31 20,5188
53 2020-08-31 21,5191
53 2020-08-31 22,5217
53 2020-08-31 23,5238
54 2020-08-25 00,6547
54 2020-08-25 01,6187
54 2020-08-25 02,6091
54 2020-08-25 03,6036
54 2020-08-25 04,5953
54 2020-08-25 05,6014
54 2020-08-25 06,6034
54 2020-08-25 07,5875
54 2020-08-25 08,5927
54 2020-08-25 09,5953
54 2020-08-25 10,5954
54 2020-08-25 11,5956
54 2020-08-25 12,5961
54 2020-08-25 13,5966
54 2020-08-25 14,5986
54 2020-08-25 15,6019
54 2020-08-25 16,6101
54 2020-08-25 17,6228
54 2020-08-25 18,6230
54 2020-08-25 19,6214
54 2020-08-25 20,6223
54 2020-08-25 21,6216
54 2020-08-25 22,6208
54 2020-08-25 23,6234
54 2020-08-26 00,6170
54 2020-08-26 01,5995
54 2020-08-26 02,5785
54 2020-08-26 03,5619
54 2020-08-26 04,5480
54 2020-08-26 05,5345
54 2020-08-26 06,5265
54 2020-08-26 07,5825
54 2020-08-26 08,5892
54 2020-08-26 09,5950
54 2020-08-26 10,5994
54 2020-08-26 11,6013
54 2020-08-26 12,6022
54 2020-08-26 13,6019
54 2020-08-26 14,6024
54 2020-08-26 15,6041
54 2020-08-26 16,6109
54 2020-08-26 17,6193
54 2020-08-26 18,6209
54 2020-08-26 19,6214
54 2020-08-26 20,6216
54 2020-08-26 21,6220
54 2020-08-26 22,6242
54 2020-08-26 23,6230
54 2020-08-27 00,6153
54 2020-08-27 01,5969
54 2020-08-27 02,5800
54 2020-08-27 03,5685
54 2020-08-27 04,5556
54 2020-08-27 05,5392
54 2020-08-27 06,5239
54 2020-08-27 07,5885
54 2020-08-27 08,5921
54 2020-08-27 09,5924
54 2020-08-27 10,5907
54 2020-08-27 11,5911
54 2020-08-27 12,5922
54 2020-08-27 13,5953
54 2020-08-27 14,5904
54 2020-08-27 15,5896
54 2020-08-27 16,5927
54 2020-08-27 17,5946
54 2020-08-27 18,5957
54 2020-08-27 19,5966
54 2020-08-27 20,5982
54 2020-08-27 21,5997
54 2020-08-27 22,6014
54 2020-08-27 23,6016
54 2020-08-28 00,5953
54 2020-08-28 01,5766
54 2020-08-28 02,5495
54 2020-08-28 03,5113
54 2020-08-28 04,4736
54 2020-08-28 05,4685
54 2020-08-28 06,4979
54 2020-08-28 07,5659
54 2020-08-28 08,5758
54 2020-08-28 09,5858
54 2020-08-28 10,5917
54 2020-08-28 11,5949
54 2020-08-28 12,5956
54 2020-08-28 13,5946
54 2020-08-28 14,5949
54 2020-08-28 15,5957
54 2020-08-28 16,5973
54 2020-08-28 17,5991
54 2020-08-28 18,6012
54 2020-08-28 19,5982
54 2020-08-28 20,5971
54 2020-08-28 21,5954
54 2020-08-28 22,5960
54 2020-08-28 23,5972
54 2020-08-29 00,5891
54 2020-08-29 01,5770
54 2020-08-29 02,5644
54 2020-08-29 03,5563
54 2020-08-29 04,5490
54 2020-08-29 05,5405
54 2020-08-29 06,5350
54 2020-08-29 07,5899
54 2020-08-29 08,5935
54 2020-08-29 09,5949
54 2020-08-29 10,5949
54 2020-08-29 11,5946
54 2020-08-29 12,5941
54 2020-08-29 13,5937
54 2020-08-29 14,5938
54 2020-08-29 15,5939
54 2020-08-29 16,5946
54 2020-08-29 17,6003
54 2020-08-29 18,6061
54 2020-08-29 19,6011
54 2020-08-29 20,5663
54 2020-08-29 21,5295
54 2020-08-29 22,4920
54 2020-08-29 23,4613
54 2020-08-30 00,4445
54 2020-08-30 01,4375
54 2020-08-30 02,4376
54 2020-08-30 03,4437
54 2020-08-30 04,4782
54 2020-08-30 05,5136
54 2020-08-30 06,5241
54 2020-08-30 07,5816
54 2020-08-30 08,5879
54 2020-08-30 09,5916
54 2020-08-30 10,5933
54 2020-08-30 11,5937
54 2020-08-30 12,5935
54 2020-08-30 13,5928
54 2020-08-30 14,5930
54 2020-08-30 15,5934
54 2020-08-30 16,5942
54 2020-08-30 17,5952
54 2020-08-30 18,5976
54 2020-08-30 19,6002
54 2020-08-30 20,6009
54 2020-08-30 21,6009
54 2020-08-30 22,6012
54 2020-08-30 23,6016
54 2020-08-31 00,5946
54 2020-08-31 01,5793
54 2020-08-31 02,5649
54 2020-08-31 03,5546
54 2020-08-31 04,5457
54 2020-08-31 05,5359
54 2020-08-31 06,5290
54 2020-08-31 07,5893
54 2020-08-31 08,5932
54 2020-08-31 09,5948
54 2020-08-31 10,5950
54 2020-08-31 11,5950
54 2020-08-31 12,5949
54 2020-08-31 13,5949
54 2020-08-31 14,5963
54 2020-08-31 15,5987
54 2020-08-31 16,6026
54 2020-08-31 17,6056
54 2020-08-31 18,6070
54 2020-08-31 19,6080
54 2020-08-31 20,6091
54 2020-08-31 21,6123
54 2020-08-31 22,6139
54 2020-08-31 23,6134
55 2020-08-25 00,6655
55 2020-08-25 01,6161
55 2020-08-25 02,5888
55 2020-08-25 03,5784
55 2020-08-25 04,5725
55 2020-08-25 05,5721
55 2020-08-25 06,5815
55 2020-08-25 07,5861
55 2020-08-25 08,5749
55 2020-08-25 09,5626
55 2020-08-25 10,5533
55 2020-08-25 11,5441
55 2020-08-25 12,5362
55 2020-08-25 13,5313
55 2020-08-25 14,5262
55 2020-08-25 15,5248
55 2020-08-25 16,5250
55 2020-08-25 17,5280
55 2020-08-25 18,5325
55 2020-08-25 19,5316
55 2020-08-25 20,5303
55 2020-08-25 21,5282
55 2020-08-25 22,5253
55 2020-08-25 23,5248
55 2020-08-26 00,5251
55 2020-08-26 01,5383
55 2020-08-26 02,5456
55 2020-08-26 03,5480
55 2020-08-26 04,5475
55 2020-08-26 05,5455
55 2020-08-26 06,5518
55 2020-08-26 07,5992
55 2020-08-26 08,5822
55 2020-08-26 09,5647
55 2020-08-26 10,5514
55 2020-08-26 11,5405
55 2020-08-26 12,5322
55 2020-08-26 13,5276
55 2020-08-26 14,5236
55 2020-08-26 15,5226
55 2020-08-26 16,5233
55 2020-08-26 17,5265
55 2020-08-26 18,5313
55 2020-08-26 19,5324
55 2020-08-26 20,5321
55 2020-08-26 21,5311
55 2020-08-26 22,5291
55 2020-08-26 23,5274
55 2020-08-27 00,5230
55 2020-08-27 01,5291
55 2020-08-27 02,5354
55 2020-08-27 03,5321
55 2020-08-27 04,5341
55 2020-08-27 05,5385
55 2020-08-27 06,5658
55 2020-08-27 07,6527
55 2020-08-27 08,6038
55 2020-08-27 09,5858
55 2020-08-27 10,5789
55 2020-08-27 11,5678
55 2020-08-27 12,5589
55 2020-08-27 13,5511
55 2020-08-27 14,5455
55 2020-08-27 15,5414
55 2020-08-27 16,5375
55 2020-08-27 17,5345
55 2020-08-27 18,5319
55 2020-08-27 19,5300
55 2020-08-27 20,5284
55 2020-08-27 21,5275
55 2020-08-27 22,5276
55 2020-08-27 23,5291
55 2020-08-28 00,5300
55 2020-08-28 01,5397
55 2020-08-28 02,5467
55 2020-08-28 03,5512
55 2020-08-28 04,5528
55 2020-08-28 05,5593
55 2020-08-28 06,5842
55 2020-08-28 07,6397
55 2020-08-28 08,6498
55 2020-08-28 09,6507
55 2020-08-28 10,6405
55 2020-08-28 11,6175
55 2020-08-28 12,5963
55 2020-08-28 13,5675
55 2020-08-28 14,5477
55 2020-08-28 15,5340
55 2020-08-28 16,5280
55 2020-08-28 17,5241
55 2020-08-28 18,5222
55 2020-08-28 19,5235
55 2020-08-28 20,5264
55 2020-08-28 21,5280
55 2020-08-28 22,5285
55 2020-08-28 23,5286
55 2020-08-29 00,5266
55 2020-08-29 01,5350
55 2020-08-29 02,5422
55 2020-08-29 03,5469
55 2020-08-29 04,5501
55 2020-08-29 05,5515
55 2020-08-29 06,5532
55 2020-08-29 07,5897
55 2020-08-29 08,5838
55 2020-08-29 09,5736
55 2020-08-29 10,5624
55 2020-08-29 11,5537
55 2020-08-29 12,5462
55 2020-08-29 13,5419
55 2020-08-29 14,5376
55 2020-08-29 15,5340
55 2020-08-29 16,5325
55 2020-08-29 17,5318
55 2020-08-29 18,5307
55 2020-08-29 19,5295
55 2020-08-29 20,5281
55 2020-08-29 21,5270
55 2020-08-29 22,5263
55 2020-08-29 23,5262
55 2020-08-30 00,5236
55 2020-08-30 01,5298
55 2020-08-30 02,5316
55 2020-08-30 03,5306
55 2020-08-30 04,5240
55 2020-08-30 05,5163
55 2020-08-30 06,5140
55 2020-08-30 07,5303
55 2020-08-30 08,5275
55 2020-08-30 09,5297
55 2020-08-30 10,5376
55 2020-08-30 11,5553
55 2020-08-30 12,5787
55 2020-08-30 13,6080
55 2020-08-30 14,5587
55 2020-08-30 15,5444
55 2020-08-30 16,5380
55 2020-08-30 17,5318
55 2020-08-30 18,5259
55 2020-08-30 19,5226
55 2020-08-30 20,5218
55 2020-08-30 21,5228
55 2020-08-30 22,5259
55 2020-08-30 23,5266
55 2020-08-31 00,5233
55 2020-08-31 01,5346
55 2020-08-31 02,5432
55 2020-08-31 03,5474
55 2020-08-31 04,5467
55 2020-08-31 05,5521
55 2020-08-31 06,5553
55 2020-08-31 07,5785
55 2020-08-31 08,5846
55 2020-08-31 09,5842
55 2020-08-31 10,5739
55 2020-08-31 11,5624
55 2020-08-31 12,5509
55 2020-08-31 13,5412
55 2020-08-31 14,5334
55 2020-08-31 15,5268
55 2020-08-31 16,5246
55 2020-08-31 17,5231
55 2020-08-31 18,5229
55 2020-08-31 19,5246
55 2020-08-31 20,5282
55 2020-08-31 21,5309
55 2020-08-31 22,5317
55 2020-08-31 23,5323
56 2020-08-25 00,7063
56 2020-08-25 01,6527
56 2020-08-25 02,6188
56 2020-08-25 03,5920
56 2020-08-25 04,5685
56 2020-08-25 05,5533
56 2020-08-25 06,5512
56 2020-08-25 07,5555
56 2020-08-25 08,5442
56 2020-08-25 09,5350
56 2020-08-25 10,5300
56 2020-08-25 11,5321
56 2020-08-25 12,5497
56 2020-08-25 13,5805
56 2020-08-25 14,6192
56 2020-08-25 15,6543
56 2020-08-25 16,6372
56 2020-08-25 17,5941
56 2020-08-25 18,5617
56 2020-08-25 19,5254
56 2020-08-25 20,5000
56 2020-08-25 21,4796
56 2020-08-25 22,4644
56 2020-08-25 23,4481
56 2020-08-26 00,4663
56 2020-08-26 01,4731
56 2020-08-26 02,4784
56 2020-08-26 03,4840
56 2020-08-26 04,4902
56 2020-08-26 05,4961
56 2020-08-26 06,5096
56 2020-08-26 07,5538
56 2020-08-26 08,5488
56 2020-08-26 09,5461
56 2020-08-26 10,5453
56 2020-08-26 11,5492
56 2020-08-26 12,5586
56 2020-08-26 13,5613
56 2020-08-26 14,5546
56 2020-08-26 15,5421
56 2020-08-26 16,5324
56 2020-08-26 17,5169
56 2020-08-26 18,4997
56 2020-08-26 19,4777
56 2020-08-26 20,4570
56 2020-08-26 21,4426
56 2020-08-26 22,4288
56 2020-08-26 23,4153
56 2020-08-27 00,4370
56 2020-08-27 01,4494
56 2020-08-27 02,4596
56 2020-08-27 03,4670
56 2020-08-27 04,4727
56 2020-08-27 05,4829
56 2020-08-27 06,5064
56 2020-08-27 07,5469
56 2020-08-27 08,5434
56 2020-08-27 09,5405
56 2020-08-27 10,5372
56 2020-08-27 11,5349
56 2020-08-27 12,5340
56 2020-08-27 13,5309
56 2020-08-27 14,5223
56 2020-08-27 15,5100
56 2020-08-27 16,4948
56 2020-08-27 17,4790
56 2020-08-27 18,4689
56 2020-08-27 19,4584
56 2020-08-27 20,4500
56 2020-08-27 21,4404
56 2020-08-27 22,4323
56 2020-08-27 23,4262
56 2020-08-28 00,4496
56 2020-08-28 01,4623
56 2020-08-28 02,4674
56 2020-08-28 03,4725
56 2020-08-28 04,4782
56 2020-08-28 05,4870
56 2020-08-28 06,5082
56 2020-08-28 07,5332
56 2020-08-28 08,5257
56 2020-08-28 09,5196
56 2020-08-28 10,5139
56 2020-08-28 11,5083
56 2020-08-28 12,5041
56 2020-08-28 13,5031
56 2020-08-28 14,5098
56 2020-08-28 15,5250
56 2020-08-28 16,5332
56 2020-08-28 17,5264
56 2020-08-28 18,5089
56 2020-08-28 19,4796
56 2020-08-28 20,4528
56 2020-08-28 21,4317
56 2020-08-28 22,4145
56 2020-08-28 23,4029
56 2020-08-29 00,4002
56 2020-08-29 01,4085
56 2020-08-29 02,4278
56 2020-08-29 03,4467
56 2020-08-29 04,4743
56 2020-08-29 05,5246
56 2020-08-29 06,5769
56 2020-08-29 07,5895
56 2020-08-29 08,5590
56 2020-08-29 09,5190
56 2020-08-29 10,5025
56 2020-08-29 11,4983
56 2020-08-29 12,4966
56 2020-08-29 13,4925
56 2020-08-29 14,4866
56 2020-08-29 15,4801
56 2020-08-29 16,4726
56 2020-08-29 17,4649
56 2020-08-29 18,4565
56 2020-08-29 19,4464
56 2020-08-29 20,4353
56 2020-08-29 21,4242
56 2020-08-29 22,4135
56 2020-08-29 23,4042
56 2020-08-30 00,4174
56 2020-08-30 01,4256
56 2020-08-30 02,4363
56 2020-08-30 03,4501
56 2020-08-30 04,4673
56 2020-08-30 05,4861
56 2020-08-30 06,5049
56 2020-08-30 07,5343
56 2020-08-30 08,5072
56 2020-08-30 09,5047
56 2020-08-30 10,5018
56 2020-08-30 11,4979
56 2020-08-30 12,4939
56 2020-08-30 13,4890
56 2020-08-30 14,4858
56 2020-08-30 15,4886
56 2020-08-30 16,4925
56 2020-08-30 17,4886
56 2020-08-30 18,4776
56 2020-08-30 19,4650
56 2020-08-30 20,4563
56 2020-08-30 21,4492
56 2020-08-30 22,4425
56 2020-08-30 23,4282
56 2020-08-31 00,4455
56 2020-08-31 01,4600
56 2020-08-31 02,4709
56 2020-08-31 03,4786
56 2020-08-31 04,4847
56 2020-08-31 05,4920
56 2020-08-31 06,5137
56 2020-08-31 07,5596
56 2020-08-31 08,5494
56 2020-08-31 09,5389
56 2020-08-31 10,5287
56 2020-08-31 11,5221
56 2020-08-31 12,5208
56 2020-08-31 13,5239
56 2020-08-31 14,5323
56 2020-08-31 15,5440
56 2020-08-31 16,5464
56 2020-08-31 17,5254
56 2020-08-31 18,4994
56 2020-08-31 19,4764
56 2020-08-31 20,4527
56 2020-08-31 21,4420
56 2020-08-31 22,4340
56 2020-08-31 23,4218
57 2020-08-25 00,6692
57 2020-08-25 01,7015
57 2020-08-25 02,7339
57 2020-08-25 03,7664
57 2020-08-25 04,7736
57 2020-08-25 05,7778
57 2020-08-25 06,7804
57 2020-08-25 07,7941
57 2020-08-25 08,7898
57 2020-08-25 09,7856
57 2020-08-25 10,7806
57 2020-08-25 11,7751
57 2020-08-25 12,7687
57 2020-08-25 13,7641
57 2020-08-25 14,7589
57 2020-08-25 15,7538
57 2020-08-25 16,7486
57 2020-08-25 17,7453
57 2020-08-25 18,7467
57 2020-08-25 19,7454
57 2020-08-25 20,7419
57 2020-08-25 21,7385
57 2020-08-25 22,7342
57 2020-08-25 23,7304
57 2020-08-26 00,7325
57 2020-08-26 01,7302
57 2020-08-26 02,7280
57 2020-08-26 03,7266
57 2020-08-26 04,7251
57 2020-08-26 05,7254
57 2020-08-26 06,7280
57 2020-08-26 07,7975
57 2020-08-26 08,7928
57 2020-08-26 09,7876
57 2020-08-26 10,7833
57 2020-08-26 11,7789
57 2020-08-26 12,7746
57 2020-08-26 13,7705
57 2020-08-26 14,7677
57 2020-08-26 15,7660
57 2020-08-26 16,7668
57 2020-08-26 17,7616
57 2020-08-26 18,7586
57 2020-08-26 19,7566
57 2020-08-26 20,7550
57 2020-08-26 21,7525
57 2020-08-26 22,7478
57 2020-08-26 23,7428
57 2020-08-27 00,7410
57 2020-08-27 01,7367
57 2020-08-27 02,7338
57 2020-08-27 03,7318
57 2020-08-27 04,7308
57 2020-08-27 05,7301
57 2020-08-27 06,7337
57 2020-08-27 07,7868
57 2020-08-27 08,7858
57 2020-08-27 09,7844
57 2020-08-27 10,7822
57 2020-08-27 11,7787
57 2020-08-27 12,7748
57 2020-08-27 13,7705
57 2020-08-27 14,7658
57 2020-08-27 15,7605
57 2020-08-27 16,7584
57 2020-08-27 17,7550
57 2020-08-27 18,7520
57 2020-08-27 19,7493
57 2020-08-27 20,7483
57 2020-08-27 21,7486
57 2020-08-27 22,7501
57 2020-08-27 23,7460
57 2020-08-28 00,7450
57 2020-08-28 01,7420
57 2020-08-28 02,7379
57 2020-08-28 03,7337
57 2020-08-28 04,7294
57 2020-08-28 05,7266
57 2020-08-28 06,7258
57 2020-08-28 07,7898
57 2020-08-28 08,7876
57 2020-08-28 09,7846
57 2020-08-28 10,7800
57 2020-08-28 11,7742
57 2020-08-28 12,7674
57 2020-08-28 13,7630
57 2020-08-28 14,7575
57 2020-08-28 15,7519
57 2020-08-28 16,7478
57 2020-08-28 17,7445
57 2020-08-28 18,7435
57 2020-08-28 19,7472
57 2020-08-28 20,7458
57 2020-08-28 21,7447
57 2020-08-28 22,7436
57 2020-08-28 23,7392
57 2020-08-29 00,7376
57 2020-08-29 01,7337
57 2020-08-29 02,7305
